a,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
a,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
a,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0
a,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.3333333333333333
w,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0
a,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
d,1.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
w,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,1.0,0.7777777777777778,0.7777777777777778,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,0.0,1.0,0.8888888888888888,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
d,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222
w,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222
a,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
d,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0
a,1.0,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
a,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
a,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
d,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222
w,1.0,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
w,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
d,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
w,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
